year,week,t1_team,t2_team,t1_score,t2_score
2022,18,2-Lets Ride,2-100 Virgils,114.2,91.5
2022,18,2-Soccer F.C,2-FC Bofa,76.89,80.06
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,18,1-Jesus live at Red Rocks,2-Kyle Walker’s Party Planners,60.7,79.25
2022,18,1- KFFC,1-Vecna's Møst Hated XI,47.5,107.75
2022,18,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,68.0,84.75
2022,18,1-Roy Kent's U8 Girls,2-FC Becky-Lowe-Na,98.17,86.0
2022,18,1-TAAp in Merchants,2-Greek Prison XI,130.04,97.7
2022,18,1-john lim,2-FC Bofa,86.56,80.06
2022,18,2-100 Virgils,1-Mystery Box U0s,91.5,83.0
2022,18,2-Campbell's FC,1-Leo Gerard U3s Team,88.39,124.97
2022,18,2-Diego Luna Fan Page,1-Midtable Merchant,112.0,93.75
2022,18,2-Lets Ride,2-Diamond Dogs,114.2,80.5
2022,18,2-Soccer F.C,2-Lads FC,76.89,99.0
2022,18,2-We Don’t Talk About Bruno,1-Drafted@3am FC,106.23,130.9
2022,19,1-Jesus live at Red Rocks,1-Mystery Box U0s,111.28,85.5
2022,19,1-Autodraft Relegated FC,1- KFFC,85.25,63.9
2022,19,1-Leo Gerard U3s Team,1-Commissioner Gordon & the Tark Knight,117.44,126.77
2022,19,1-Midtable Merchant,1-Roy Kent's U8 Girls,82.08,137.99
2022,19,1-Vecna's Møst Hated XI,1-TAAp in Merchants,130.58,121.52
2022,19,1-john lim,1-Drafted@3am FC,156.74,136.0
2022,19,2-Diego Luna Fan Page,2-Campbell's FC,32.65,103.34
2022,19,2-FC Becky-Lowe-Na,2-Diamond Dogs,100.08,188.25
2022,19,2-FC Bofa,2-Greek Prison XI,128.27,143.27
2022,19,2-Kyle Walker’s Party Planners,2-100 Virgils,120.5,99.64
2022,19,2-Lads FC,2-Soccer F.C,126.83,62.5
2022,19,2-We Don’t Talk About Bruno,2-Lets Ride,83.75,127.2
2022,19,1-Jesus live at Red Rocks,1-Mystery Box U0s,111.28,85.5
2022,19,1- KFFC,2-Soccer F.C,63.9,62.5
2022,19,1-Autodraft Relegated FC,2-Diamond Dogs,85.25,188.25
2022,19,1-Roy Kent's U8 Girls,1-Drafted@3am FC,137.99,136.0
2022,19,1-TAAp in Merchants,1-Leo Gerard U3s Team,121.52,117.44
2022,19,1-john lim,1-Midtable Merchant,156.74,82.08
2022,19,2-100 Virgils,2-Kyle Walker’s Party Planners,99.64,120.5
2022,19,2-Campbell's FC,2-Greek Prison XI,103.34,143.27
2022,19,2-Diego Luna Fan Page,2-FC Bofa,32.65,128.27
2022,19,2-Lads FC,1-Vecna's Møst Hated XI,126.83,130.58
2022,19,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,127.2,126.77
2022,19,2-We Don’t Talk About Bruno,2-FC Becky-Lowe-Na,83.75,100.08
2022,19,1-Jesus live at Red Rocks,1-Mystery Box U0s,111.28,85.5
2022,19,1- KFFC,2-Soccer F.C,63.9,62.5
2022,19,1-Autodraft Relegated FC,2-Diamond Dogs,85.25,188.25
2022,19,1-Roy Kent's U8 Girls,1-Drafted@3am FC,137.99,136.0
2022,19,1-TAAp in Merchants,1-Leo Gerard U3s Team,121.52,117.44
2022,19,1-john lim,1-Midtable Merchant,156.74,82.08
2022,19,2-100 Virgils,2-Kyle Walker’s Party Planners,99.64,120.5
2022,19,2-Campbell's FC,2-Greek Prison XI,103.34,143.27
2022,19,2-Diego Luna Fan Page,2-FC Bofa,32.65,128.27
2022,19,2-Lads FC,1-Vecna's Møst Hated XI,126.83,130.58
2022,19,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,127.2,126.77
2022,19,2-We Don’t Talk About Bruno,2-FC Becky-Lowe-Na,83.75,100.08
2022,20,1-Roy Kent's U8 Girls,1-Jesus live at Red Rocks,91.93,110.25
2022,20,1- KFFC,1-john lim,77.16,87.25
2022,20,1-Drafted@3am FC,1-Commissioner Gordon & the Tark Knight,107.5,136.85
2022,20,1-Midtable Merchant,1-Autodraft Relegated FC,115.12,85.99
