year,week,t1_team,t2_team,t1_score,t2_score
2024,30,3- Mickey Mount Clubhouse,3-Bench Warmers FC,117.65,112.36
2024,30,3- Ornaldo Perfect Brothers & Sisters,3-Dijk in Diaz,42.24,103.19
2024,30,"3- if u lose 2 me, that is embarrassing",3-Shaq Moore Fan SC,101.49,0.0
2024,30,3-Down with the Thickness,3-Onana What's my name,45.0,98.47
2024,30,3-Kelly’s Seagulls,3-Hakuna Mateta,86.99,82.99
2024,30,3-Young Munoz $$,3-Ajer & Big Justice,125.74,91.96
2024,30,1-Tim's Team,1-Morgan Rodgers Neighborhood,83.25,94.69
2024,30,1-Cruel Summerville,2-FC Bofa,158.08,99.09
2024,30,1-The Madd Hatters,2-Greek Prison XI,68.75,106.6
2024,30,1-The Riesterer Bunny,2-Rainy Night at Stoke,71.22,101.48
2024,31,1-The Riesterer Bunny,1-Morgan Rodgers Neighborhood,107.23,85.19
2024,31,1 - Law of Averages,1-Dirty little Slot,97.6,117.68
2024,31,1-Mateta’s Muppets,1-Cruel Summerville,90.94,92.98
2024,31,1-The Madd Hatters,1- Schärholder Value,113.0,96.65
2024,31,1-Tim's Team,1-Check Complete FC,138.77,102.25
2024,31,1-john lim,1-Diamond Dogs,57.0,148.49
2024,31,2-Arteta's Angels,2-Reeces (broken to) Pieces,36.99,73.68
2024,31,2-Diego Luna Fan Page,2-Lads FC,132.23,117.2
2024,31,2-FC Bofa,2-Wild Boars United,91.94,79.3
2024,31,2-McGinn and Tonic,2-100 Virgils,94.49,140.56
2024,31,2-Roy Kent's U8 Girls,2-Greek Prison XI,54.74,119.74
2024,31,"2-good kev, m.A.A.d eze",2-Rainy Night at Stoke,86.5,117.52
2024,31,3-Bench Warmers FC,3-Young Munoz $$,132.23,115.54
2024,31,3-Dijk in Diaz,3-Ajer & Big Justice,105.57,72.66
2024,31,3-Hakuna Mateta,"3- if u lose 2 me, that is embarrassing",95.74,94.3
2024,31,3-Kelly’s Seagulls,3-Down with the Thickness,59.98,69.24
2024,31,3-Onana What's my name,3- Ornaldo Perfect Brothers & Sisters,112.0,59.0
2024,31,3-Shaq Moore Fan SC,3- Mickey Mount Clubhouse,0.0,61.97
2024,31,1-The Madd Hatters,1-Morgan Rodgers Neighborhood,113.0,85.19
2024,31,1-Cruel Summerville,2-Rainy Night at Stoke,92.98,117.52
2024,32,1-Morgan Rodgers Neighborhood,1-john lim,99.93,73.28
2024,32,1- Schärholder Value,1-The Riesterer Bunny,132.99,151.97
2024,32,1-Check Complete FC,1-Mateta’s Muppets,98.75,153.51
2024,32,1-Cruel Summerville,1-Dirty little Slot,91.19,100.93
2024,32,1-Diamond Dogs,1 - Law of Averages,105.5,70.74
2024,32,1-The Madd Hatters,1-Tim's Team,111.23,175.91
2024,32,2-100 Virgils,2-Diego Luna Fan Page,137.72,127.36
2024,32,2-Greek Prison XI,"2-good kev, m.A.A.d eze",100.46,84.78
2024,32,2-Lads FC,2-Roy Kent's U8 Girls,114.67,109.74
2024,32,2-McGinn and Tonic,2-FC Bofa,91.29,143.17
2024,32,2-Reeces (broken to) Pieces,2-Rainy Night at Stoke,79.75,107.53
2024,32,2-Wild Boars United,2-Arteta's Angels,88.74,104.26
2024,32,3- Mickey Mount Clubhouse,3-Hakuna Mateta,65.67,136.24
2024,32,3- Ornaldo Perfect Brothers & Sisters,3-Kelly’s Seagulls,76.75,112.75
2024,32,"3- if u lose 2 me, that is embarrassing",3-Down with the Thickness,70.74,54.23
2024,32,3-Ajer & Big Justice,3-Onana What's my name,76.48,105.93
2024,32,3-Bench Warmers FC,3-Shaq Moore Fan SC,166.99,0.0
2024,32,3-Young Munoz $$,3-Dijk in Diaz,129.18,125.74
2024,33,1 - Law of Averages,1-Morgan Rodgers Neighborhood,55.49,82.24
2024,33,1-Cruel Summerville,1-Diamond Dogs,173.71,104.67
2024,33,1-Dirty little Slot,1-Check Complete FC,97.49,144.9
2024,33,1-Mateta’s Muppets,1-The Madd Hatters,103.23,160.56
2024,33,1-Tim's Team,1- Schärholder Value,148.97,107.23
2024,33,1-john lim,1-The Riesterer Bunny,148.28,151.56
2024,33,2-Arteta's Angels,2-McGinn and Tonic,108.52,135.53
2024,33,2-FC Bofa,2-100 Virgils,148.88,153.35
2024,33,2-Rainy Night at Stoke,2-Wild Boars United,124.06,98.87
2024,33,2-Reeces (broken to) Pieces,2-Greek Prison XI,70.86,106.5
2024,33,2-Roy Kent's U8 Girls,2-Diego Luna Fan Page,55.49,82.0
2024,33,"2-good kev, m.A.A.d eze",2-Lads FC,113.24,131.99
2024,33,"3- if u lose 2 me, that is embarrassing",3- Ornaldo Perfect Brothers & Sisters,72.55,59.36
2024,33,3-Down with the Thickness,3- Mickey Mount Clubhouse,100.91,148.11
2024,33,3-Hakuna Mateta,3-Bench Warmers FC,146.6,104.1
2024,33,3-Kelly’s Seagulls,3-Ajer & Big Justice,75.0,58.49
2024,33,3-Onana What's my name,3-Dijk in Diaz,156.29,107.9
2024,33,3-Shaq Moore Fan SC,3-Young Munoz $$,0.0,114.71
2024,34,1-Morgan Rodgers Neighborhood,1-Cruel Summerville,81.32,142.09
2024,34,1- Schärholder Value,1-john lim,99.96,65.5
2024,34,1-Check Complete FC,1-Diamond Dogs,112.29,54.0
2024,34,1-The Madd Hatters,1-Dirty little Slot,116.03,103.49
2024,34,1-The Riesterer Bunny,1 - Law of Averages,123.07,67.71
2024,34,1-Tim's Team,1-Mateta’s Muppets,128.22,144.22
2024,34,2-100 Virgils,2-Roy Kent's U8 Girls,80.71,90.74
2024,34,2-Diego Luna Fan Page,"2-good kev, m.A.A.d eze",93.33,0.0
2024,34,2-FC Bofa,2-Arteta's Angels,103.85,102.98
2024,34,2-Lads FC,2-Reeces (broken to) Pieces,96.49,81.24
2024,34,2-McGinn and Tonic,2-Rainy Night at Stoke,31.75,148.71
2024,34,2-Wild Boars United,2-Greek Prison XI,82.98,145.17
2024,34,3- Mickey Mount Clubhouse,3- Ornaldo Perfect Brothers & Sisters,27.25,63.99
2024,34,3-Ajer & Big Justice,"3- if u lose 2 me, that is embarrassing",75.91,54.5
2024,34,3-Bench Warmers FC,3-Down with the Thickness,148.29,66.74
2024,34,3-Dijk in Diaz,3-Kelly’s Seagulls,85.72,73.49
2024,34,3-Shaq Moore Fan SC,3-Hakuna Mateta,0.0,36.55
2024,34,3-Young Munoz $$,3-Onana What's my name,143.58,117.74
2024,35,1-Check Complete FC,1-Morgan Rodgers Neighborhood,76.5,131.87
2024,35,1 - Law of Averages,1-john lim,84.99,80.67
2024,35,1-Cruel Summerville,1-The Riesterer Bunny,99.75,93.39
2024,35,1-Diamond Dogs,1-The Madd Hatters,53.75,89.25
2024,35,1-Dirty little Slot,1-Tim's Team,69.41,96.83
2024,35,1-Mateta’s Muppets,1- Schärholder Value,94.5,144.17
2024,35,2-Arteta's Angels,2-100 Virgils,73.25,86.75
2024,35,2-Greek Prison XI,2-McGinn and Tonic,77.91,105.08
2024,35,2-Rainy Night at Stoke,2-FC Bofa,128.42,87.15
2024,35,2-Reeces (broken to) Pieces,2-Diego Luna Fan Page,70.25,98.5
2024,35,2-Wild Boars United,2-Lads FC,72.99,29.75
2024,35,"2-good kev, m.A.A.d eze",2-Roy Kent's U8 Girls,0.0,67.25
2024,35,3- Mickey Mount Clubhouse,3-Ajer & Big Justice,62.05,79.0
2024,35,3- Ornaldo Perfect Brothers & Sisters,3-Bench Warmers FC,0.0,93.5
2024,35,"3- if u lose 2 me, that is embarrassing",3-Dijk in Diaz,0.0,81.16
2024,35,3-Down with the Thickness,3-Shaq Moore Fan SC,48.5,0.0
2024,35,3-Hakuna Mateta,3-Young Munoz $$,98.9,85.0
2024,35,3-Kelly’s Seagulls,3-Onana What's my name,72.45,86.75
2024,35,1-The Madd Hatters,1-Morgan Rodgers Neighborhood,89.25,131.87
2024,35,1-Cruel Summerville,2-Rainy Night at Stoke,99.75,128.42
2024,36,1-The Madd Hatters,1-Morgan Rodgers Neighborhood,126.28,131.93
2024,36,1- Schärholder Value,1 - Law of Averages,79.76,80.73
2024,36,1-Mateta’s Muppets,1-Dirty little Slot,115.51,126.72
2024,36,1-The Riesterer Bunny,1-Check Complete FC,90.42,70.24
2024,36,1-Tim's Team,1-Diamond Dogs,118.56,58.8
2024,36,1-john lim,1-Cruel Summerville,104.45,114.84
2024,36,2-100 Virgils,"2-good kev, m.A.A.d eze",147.73,0.0
2024,36,2-Arteta's Angels,2-Rainy Night at Stoke,87.97,132.5
2024,36,2-Diego Luna Fan Page,2-Wild Boars United,87.77,100.49
2024,36,2-FC Bofa,2-Greek Prison XI,124.89,64.12
2024,36,2-McGinn and Tonic,2-Lads FC,60.69,71.49
2024,36,2-Roy Kent's U8 Girls,2-Reeces (broken to) Pieces,71.24,115.38
2024,36,3-Bench Warmers FC,3-Ajer & Big Justice,102.02,46.43
2024,36,3-Dijk in Diaz,3- Mickey Mount Clubhouse,60.98,58.56
2024,36,3-Hakuna Mateta,3-Down with the Thickness,107.3,122.21
2024,36,3-Onana What's my name,"3- if u lose 2 me, that is embarrassing",73.55,0.0
2024,36,3-Shaq Moore Fan SC,3- Ornaldo Perfect Brothers & Sisters,0.0,72.91
2024,36,3-Young Munoz $$,3-Kelly’s Seagulls,114.73,93.33
2024,37,1-Morgan Rodgers Neighborhood,1-Tim's Team,79.49,104.76
2024,37,1-Check Complete FC,1-john lim,76.47,65.05
2024,37,1-Cruel Summerville,1 - Law of Averages,91.75,103.72
2024,37,1-Diamond Dogs,1-Mateta’s Muppets,81.25,89.49
2024,37,1-Dirty little Slot,1- Schärholder Value,106.0,83.98
2024,37,1-The Madd Hatters,1-The Riesterer Bunny,114.18,91.25
2024,37,2-Greek Prison XI,2-Arteta's Angels,104.49,66.0
2024,37,2-Lads FC,2-FC Bofa,32.5,107.73
2024,37,2-McGinn and Tonic,2-Diego Luna Fan Page,95.4,75.99
2024,37,2-Rainy Night at Stoke,2-100 Virgils,119.99,113.71
2024,37,2-Reeces (broken to) Pieces,"2-good kev, m.A.A.d eze",41.5,0.0
2024,37,2-Wild Boars United,2-Roy Kent's U8 Girls,94.3,64.51
2024,37,3- Mickey Mount Clubhouse,3-Onana What's my name,63.2,70.86
2024,37,3- Ornaldo Perfect Brothers & Sisters,3-Hakuna Mateta,59.74,65.48
2024,37,"3- if u lose 2 me, that is embarrassing",3-Kelly’s Seagulls,0.0,60.48
2024,37,3-Ajer & Big Justice,3-Shaq Moore Fan SC,50.61,0.0
2024,37,3-Bench Warmers FC,3-Dijk in Diaz,84.74,48.75
2024,37,3-Down with the Thickness,3-Young Munoz $$,97.74,102.23
2024,38,1-Mateta’s Muppets,1-Morgan Rodgers Neighborhood,103.22,107.99
2024,38,1 - Law of Averages,1-Check Complete FC,83.96,107.25
2024,38,1- Schärholder Value,1-Cruel Summerville,99.18,136.81
2024,38,1-Dirty little Slot,1-Diamond Dogs,66.74,73.25
2024,38,1-Tim's Team,1-The Riesterer Bunny,69.63,82.49
2024,38,1-john lim,1-The Madd Hatters,88.49,116.75
2024,38,2-100 Virgils,2-Reeces (broken to) Pieces,80.74,59.06
2024,38,2-Arteta's Angels,2-Lads FC,75.48,80.0
2024,38,2-FC Bofa,2-Diego Luna Fan Page,82.48,84.47
2024,38,2-Rainy Night at Stoke,2-Greek Prison XI,99.5,121.48
2024,38,2-Roy Kent's U8 Girls,2-McGinn and Tonic,55.5,143.48
2024,38,"2-good kev, m.A.A.d eze",2-Wild Boars United,0.0,65.73
2024,38,3-Down with the Thickness,3- Ornaldo Perfect Brothers & Sisters,72.98,68.24
2024,38,3-Hakuna Mateta,3-Ajer & Big Justice,76.98,73.25
2024,38,3-Kelly’s Seagulls,3- Mickey Mount Clubhouse,0.0,84.5
2024,38,3-Onana What's my name,3-Bench Warmers FC,124.99,147.74
2024,38,3-Shaq Moore Fan SC,3-Dijk in Diaz,0.0,97.47
2024,38,3-Young Munoz $$,"3- if u lose 2 me, that is embarrassing",84.24,0.0
2024,38,1-Morgan Rodgers Neighborhood,2-Rainy Night at Stoke,107.99,99.5
