"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","G","KP","AT","SOT","TkW","DIS","YC","SYC","RC","ACNC","Int","CLR","CoS","AER","OG","GAD","CS"
"*02ooy*","Eden Hazard","CHE","F","1","Laeka B","CHE 0<br/>@LEI 0 F","645.5","17.45","0%","0%","37","16","98","15","43","9","88","2","0","0","15","10","3","136","19","0","0","13"
"*03aqp*","Mohamed Salah","LIV","F","2","Alex R","WOL 0<br/>@LIV 2 F","568.5","14.96","97%","0%","38","22","68","12","64","9","120","1","0","0","5","4","4","74","11","0","0","21"
"*02lkp*","Raheem Sterling","MCI","F","3","Blake R","MCI 4<br/>@BHA 1 F","522","15.35","1%","0%","34","17","64","15","39","17","91","3","0","0","9","16","4","79","13","0","0","17"
"*02m11*","Matt Doherty","WOL","D","4","Connor L","WOL 0<br/>@LIV 2 F","516.75","13.6","1%","0%","38","4","38","7","18","43","22","5","0","0","15","59","83","21","141","1","2","8"
"*02m2u*","Gylfi Sigurdsson","EVE","M","5","Noah B","EVE 2<br/>@TOT 2 F","489","12.87","0%","0%","38","13","75","6","34","33","33","3","0","0","22","29","23","36","17","0","0","15"
"*03r8r*","Ryan Fraser","BOU","M","6","Laeka B","BOU 3<br/>@CRY 5 F","487","12.82","0%","0%","38","7","93","14","25","12","23","2","0","0","48","23","20","24","11","0","0","9"
"*03vlj*","Virgil van Dijk","LIV","D","7","Ryan R","WOL 0<br/>@LIV 2 F","480.25","12.64","100%","0%","38","4","7","4","8","28","1","1","0","0","0","41","199","9","178","0","22","20"
"*03jv0*","Sadio Mane","LIV","F","8","Laeka B","WOL 0<br/>@LIV 2 F","480","13.33","0%","0%","36","22","45","3","42","28","48","2","0","0","6","16","9","53","34","0","0","19"
"*04tm0*","Lucas Digne","EVE","D","9","BUK","EVE 2<br/>@TOT 2 F","477.5","13.64","60%","-3%","35","4","70","5","10","47","32","5","0","1","48","58","90","13","90","1","36","13"
"*02lnq*","Paul Pogba","MUN","M","10","Woot","CAR 2<br/>@MUN 0 F","464","13.26","0%","0%","35","13","54","10","50","29","91","6","0","0","3","18","33","55","59","0","0","8"
"*04sav*","Felipe Anderson","WHU","M","11","Alex R","WHU 4<br/>@WAT 1 F","452","12.56","0%","0%","36","9","65","6","25","44","54","3","0","0","17","42","13","76","10","0","0","7"
"*04ami*","Luka Milivojevic","CRY","M","12","Connor L","BOU 3<br/>@CRY 5 F","448.5","11.8","0%","0%","38","12","57","2","25","70","20","10","0","0","10","72","65","14","53","0","0","12"
"*04mqy*","Pierre-Emerick Aubameyang","ARS","F","13","Connor L","ARS 3<br/>@BUR 1 F","445.5","12.38","0%","0%","36","22","33","7","40","15","36","0","0","0","10","8","18","28","33","0","0","7"
"*0414o*","James Maddison","LEI","M","14","Laeka B","CHE 0<br/>@LEI 0 F","443","12.31","43%","+6%","36","7","99","7","28","33","37","3","1","1","15","13","5","48","11","0","0","8"
"*02lun*","Sergio Aguero","MCI","F","15","Woot","MCI 4<br/>@BHA 1 F","437.5","13.26","0%","0%","33","21","34","11","43","7","58","4","0","0","0","8","3","46","17","0","0","17"
"*03gu5*","Andrew Robertson","LIV","D","16","Woot","WOL 0<br/>@LIV 2 F","427.75","11.88","22%","-8%","36","0","49","12","5","47","23","4","0","0","20","31","45","29","23","0","20","21"
"*04qfy*","Ricardo Pereira","LEI","D","17","Alex R","CHE 0<br/>@LEI 0 F","426","12.17","0%","0%","35","2","33","8","9","66","37","7","0","0","16","62","106","64","65","0","31","10"
"*03srg*","Trent Alexander-Arnold","LIV","D","18","John L","WOL 0<br/>@LIV 2 F","425.25","14.66","0%","0%","29","1","48","13","9","40","13","3","0","0","34","33","63","14","8","0","14","16"
"*037wp*","Christian Eriksen","TOT","M","19","John L","EVE 2<br/>@TOT 2 F","413.5","11.81","0%","0%","35","8","73","12","30","25","34","3","0","0","19","13","8","18","13","0","0","8"
"*04fk6*","Bernardo Silva","MCI","M","20","John L","MCI 4<br/>@BHA 1 F","410.5","11.4","94%","0%","36","7","71","8","22","41","41","3","0","0","10","27","23","46","10","0","0","14"
"*04qrc*","Raul Jimenez","WOL","F","21","Tim O","WOL 0<br/>@LIV 2 F","403.5","10.62","86%","-5%","38","13","42","10","35","19","74","4","0","0","7","26","39","31","77","0","0","12"
"*02lp7*","Andros Townsend","CRY","M","22","Noah B","BOU 3<br/>@CRY 5 F","380.5","10.01","0%","0%","38","6","61","5","19","34","74","1","0","0","34","37","17","58","5","0","0","11"
"*04fw3*","Alexandre Lacazette","ARS","F","23","Connor L","ARS 3<br/>@BUR 1 F","380","10.86","0%","0%","35","13","31","12","30","17","60","2","0","0","5","15","29","45","46","0","0","6"
"*02lol*","Harry Kane","TOT","F","24","Ryan C","EVE 2<br/>@TOT 2 F","377.5","13.48","0%","0%","28","17","30","6","46","5","46","5","0","0","4","1","14","40","49","0","0","9"
"*03dyk*","Jamie Vardy","LEI","F","25","Ryan C","CHE 0<br/>@LEI 0 F","375","11.03","0%","0%","34","18","32","5","40","10","19","3","0","1","6","5","27","12","63","0","0","11"
"*03v6t*","Ben Chilwell","LEI","D","26","Connor L","CHE 0<br/>@LEI 0 F","373.75","10.38","0%","0%","36","0","45","5","10","29","47","4","0","0","21","37","129","47","109","0","38","10"
"*04qf4*","Callum Paterson","CAR","D","27","Willy B","CAR 2<br/>@MUN 0 F","373.25","13.82","0%","0%","27","4","23","2","8","14","14","4","0","0","6","8","29","7","202","0","0","5"
"*03scr*","Aleksandar Mitrovic","FUL","F","28","Tim O","NEW 4<br/>@FUL 0 F","372","10.05","0%","0%","37","11","32","4","48","11","94","7","0","0","1","6","53","23","232","0","0","5"
"*02lvo*","David Silva","MCI","M","29","Ryan C","MCI 4<br/>@BHA 1 F","370.5","11.23","0%","0%","33","6","73","8","20","18","31","2","0","0","10","18","12","32","20","0","0","16"
"*03rxz*","Roberto Firmino","LIV","F","30","Blake R","WOL 0<br/>@LIV 2 F","370","10.88","0%","0%","34","12","43","8","35","20","61","0","0","0","2","5","15","47","29","0","0","19"
"*0327r*","Michael Keane","EVE","D","31","Tim O","EVE 2<br/>@TOT 2 F","368.75","11.17","71%","+3%","33","1","8","2","9","24","5","2","0","0","1","46","185","6","194","0","39","13"
"*04t3s*","Joao Moutinho","WOL","M","32","Ryan R","WOL 0<br/>@LIV 2 F","364.5","9.59","0%","0%","38","1","85","8","3","57","26","4","0","0","31","36","39","13","21","0","0","9"
"*0327v*","Wilfried Zaha","CRY","F","33","BUK","BOU 3<br/>@CRY 5 F","363","10.68","0%","0%","34","10","55","11","27","17","136","8","1","1","11","8","1","106","8","0","0","11"
"*02t21*","Sean Morrison","CAR","D","34","Connor L","CAR 2<br/>@MUN 0 F","362","10.65","0%","0%","34","1","22","4","10","18","9","6","0","0","0","54","198","6","223","0","63","9"
"*02vlk*","Cesar Azpilicueta","CHE","D","35","Tim O","CHE 0<br/>@LEI 0 F","357.75","9.41","0%","0%","38","1","27","6","7","64","10","4","0","0","21","44","79","9","73","0","39","16"
"*02rll*","Nathan Redmond","SOU","M","36","Ryan R","HUD 1<br/>@SOU 1 F","356","9.37","0%","0%","38","6","52","5","22","21","88","3","0","0","21","22","20","91","26","0","0","9"
"*02m66*","Marcos Alonso","CHE","D","37","Willy B","CHE 0<br/>@LEI 0 F","352.75","11.38","0%","0%","31","2","32","8","7","46","29","6","0","0","8","38","85","16","66","0","28","14"
"*03ra1*","Troy Deeney","WAT","F","38","Ryan C","WHU 4<br/>@WAT 1 F","350","10.94","0%","0%","32","9","42","5","29","14","34","4","0","1","2","8","28","7","204","0","0","5"
"*03r8x*","Callum Wilson","BOU","F","39","Tim O","BOU 3<br/>@CRY 5 F","349","11.63","16%","+4%","30","14","31","12","30","7","41","3","0","0","6","6","14","17","45","0","0","9"
"*04574*","Leroy Sane","MCI","F","40","Willy B","MCI 4<br/>@BHA 1 F","348.5","11.24","0%","0%","31","10","40","12","24","15","47","1","0","0","6","9","2","50","10","0","0","9"
"*03r8t*","Matt Ritchie","NEW","M","41","Ryan R","NEW 4<br/>@FUL 0 F","347","9.64","0%","0%","36","2","58","8","10","44","19","9","0","0","39","56","60","15","35","0","22","10"
"*03eke*","Ayoze Perez","NEW","F","42","Connor L","NEW 4<br/>@FUL 0 F","346","9.35","0%","0%","37","12","46","2","28","23","79","2","0","0","3","40","28","45","25","0","0","10"
"*02lpr*","Shane Duffy","BHA","D","43","Connor L","MCI 4<br/>@BHA 1 F","335.25","9.58","0%","0%","35","5","7","2","16","22","2","4","0","1","1","36","241","5","185","0","54","7"
"*037mo*","Willian","CHE","M,F","44","Woot","CHE 0<br/>@LEI 0 F","335","10.47","0%","0%","32","3","79","7","22","20","41","2","0","0","12","14","11","39","11","0","0","11"
"*04qr0*","Willy Boly","WOL","D","45","Tim O","WOL 0<br/>@LIV 2 F","332.5","9.24","0%","0%","36","4","11","0","6","53","17","2","0","1","0","68","168","13","138","0","41","8"
"*02lnf*","Joshua King","BOU","F","46","Alex R","BOU 3<br/>@CRY 5 F","329","9.4","0%","0%","35","12","38","3","23","18","99","3","0","0","8","6","13","65","85","0","0","10"
"*03tip*","Salomon Rondon","NEW","F","47","Ryan R","NEW 4<br/>@FUL 0 F","328","10.25","0%","0%","32","11","32","8","29","3","75","1","0","0","4","5","38","16","143","0","0","9"
"*04aiz*","Wilfred Ndidi","LEI","M","48","Connor L","CHE 0<br/>@LEI 0 F","326.5","8.59","0%","0%","38","2","22","0","9","101","34","8","0","0","0","79","79","33","131","0","0","9"
"*03ybi*","Marcus Rashford","MUN","F","49","Woot","CAR 2<br/>@MUN 0 F","323","9.79","96%","0%","33","10","38","7","40","13","49","3","0","1","4","4","25","40","29","0","0","6"
"*03v9d*","Son Heung-Min","TOT","F","50","Blake R","EVE 2<br/>@TOT 2 F","321.5","10.37","10%","0%","31","12","33","8","29","14","41","2","0","1","6","7","4","46","4","0","0","10"
"*04tcc*","Jonny","WOL","D","51","Ryan R","WOL 0<br/>@LIV 2 F","317.75","9.63","0%","0%","33","1","31","3","7","45","45","6","0","0","9","63","53","31","39","0","0","8"
"*04mqu*","Aymeric Laporte","MCI","D","52","Blake R","MCI 4<br/>@BHA 1 F","312.25","8.92","0%","0%","35","3","13","3","7","20","2","3","0","0","1","38","97","3","76","0","21","18"
"*03dx3*","Kieran Trippier","TOT","D","53","John L","EVE 2<br/>@TOT 2 F","310.75","11.51","36%","+2%","27","1","48","5","3","37","15","2","0","0","39","22","61","7","33","1","16","10"
"*04adp*","Aaron Wan-Bissaka","CRY","D","55","Connor L","BOU 3<br/>@CRY 5 F","310.5","8.87","46%","0%","35","0","14","3","0","89","40","4","0","1","11","86","126","56","44","0","46","12"
"*02m7w*","David Luiz","CHE","D","54","Woot","CHE 0<br/>@LEI 0 F","310.5","8.62","0%","0%","36","3","20","2","8","33","4","3","0","0","1","35","142","10","81","0","36","16"
"*03vll*","Michail Antonio","WHU","M","56","John L","WHU 4<br/>@WAT 1 F","302","9.15","0%","0%","33","6","23","8","25","14","62","3","0","0","6","18","18","60","78","0","4","7"
"*04qr8*","Diogo Jota","WOL","M","58","Blake R","WOL 0<br/>@LIV 2 F","287.5","8.71","0%","0%","33","9","26","8","24","13","48","11","0","0","7","14","11","59","25","0","0","10"
"*04io4*","Richarlison","EVE","F","59","Laeka B","EVE 2<br/>@TOT 2 F","286","8.17","80%","+1%","35","13","20","3","29","32","88","5","0","1","4","15","37","35","66","0","0","11"
"*04mqz*","Lucas Moura","TOT","M","60","Willy B","EVE 2<br/>@TOT 2 F","285.5","8.92","0%","0%","32","10","27","2","20","18","37","3","0","0","1","24","24","42","34","0","0","15"
"*03srm*","N'Golo Kante","CHE","M","62","BUK","CHE 0<br/>@LEI 0 F","278.5","7.74","0%","0%","36","4","46","4","6","41","54","3","0","0","6","45","25","31","27","0","0","14"
"*0427d*","James Tarkowski","BUR","D","63","Laeka B","ARS 3<br/>@BUR 1 F","276.75","7.91","99%","0%","35","3","5","2","10","38","8","8","0","0","1","40","235","7","168","0","63","7"
"*03816*","Marko Arnautovic","WHU","F","64","Noah B","WHU 4<br/>@WAT 1 F","276","9.86","0%","0%","28","10","36","5","32","6","32","3","0","0","7","3","6","19","20","0","0","4"
"*02lp9*","Kyle Walker","MCI","D","65","Woot","MCI 4<br/>@BHA 1 F","273.75","8.3","11%","0%","33","1","24","1","4","24","14","3","0","0","4","37","51","20","44","0","17","18"
"*03yu2*","Abdoulaye Doucoure","WAT","M","67","John L","WHU 4<br/>@WAT 1 F","272.5","7.79","0%","0%","35","5","38","7","17","38","43","7","0","0","2","32","51","29","42","1","0","5"
"*04e1k*","Solly March","BHA","M","68","Ryan R","MCI 4<br/>@BHA 1 F","267.5","7.64","1%","0%","35","1","41","6","9","27","44","1","0","0","30","27","24","50","15","0","0","6"
"*03dxr*","Ashley Barnes","BUR","F","69","Tim O","ARS 3<br/>@BUR 1 F","266.5","7.2","0%","0%","37","12","22","3","30","16","39","8","0","0","1","2","23","6","128","1","0","7"
"*04rh9*","David Brooks","BOU","M","71","Tim O","BOU 3<br/>@CRY 5 F","262.5","8.75","8%","0%","30","7","30","6","20","26","46","3","0","0","6","24","22","27","7","0","0","9"
"*04u6h*","Victor Camarasa","CAR","M","72","Alex R","CAR 2<br/>@MUN 0 F","262.5","8.2","0%","0%","32","5","49","4","12","15","51","6","0","0","16","32","26","33","20","0","0","9"
"*04qf2*","Sol Bamba","CAR","D","73","Ryan R","CAR 2<br/>@MUN 0 F","260.75","9.31","0%","0%","28","4","4","1","7","43","11","7","0","0","0","84","173","11","94","0","50","7"
"*03vlm*","Anthony Martial","MUN","F","75","Noah B","CAR 2<br/>@MUN 0 F","259","9.59","0%","0%","27","10","36","4","23","8","33","2","0","0","2","3","10","28","17","0","0","5"
"*0329s*","Glenn Murray","BHA","F","76","John L","MCI 4<br/>@BHA 1 F","259","6.82","0%","0%","38","13","12","1","21","8","36","5","0","0","0","2","16","7","172","0","0","4"
"*02m7x*","Romelu Lukaku","MUN","F","77","BUK","CAR 2<br/>@MUN 0 F","258.5","8.08","0%","0%","32","12","21","1","32","4","48","4","0","0","5","2","18","18","91","0","0","4"
"*04tig*","Fabian Schar","NEW","D","79","Alex R","NEW 4<br/>@FUL 0 F","257","10.71","28%","0%","24","4","11","1","7","39","10","12","0","0","2","65","136","14","64","0","23","7"
"*0435t*","Ilkay Gundogan","MCI","M","80","Ryan R","MCI 4<br/>@BHA 1 F","256","8.26","1%","0%","31","6","43","3","11","12","16","3","0","0","11","29","18","16","24","0","0","13"
"*02w6w*","Ashley Westwood","BUR","M","81","Noah B","ARS 3<br/>@BUR 1 F","256","7.53","0%","0%","34","2","41","8","7","32","17","5","0","0","16","45","41","8","19","0","0","7"
"*0327o*","Gerard Deulofeu","WAT","F","82","Woot","WHU 4<br/>@WAT 1 F","255.5","8.52","0%","0%","30","10","30","5","22","5","66","3","0","0","4","15","4","48","3","0","0","9"
"*043qz*","Pierre-Emile Hojbjerg","SOU","M","83","Laeka B","HUD 1<br/>@SOU 1 F","255.5","8.24","0%","0%","31","4","28","3","19","49","47","7","1","2","7","64","28","23","46","0","0","4"
"*02lla*","James McArthur","CRY","M","84","Tim O","BOU 3<br/>@CRY 5 F","255.5","6.72","0%","0%","38","3","31","7","8","50","35","7","0","0","4","43","43","15","48","0","0","11"
"*03uln*","Pedro","CHE","F","85","Woot","CHE 0<br/>@LEI 0 F","255.5","8.24","0%","0%","31","8","29","2","25","14","34","2","0","0","9","17","9","42","9","0","0","7"
"*02m5b*","Chris Wood","BUR","F","87","FA","ARS 3<br/>@BUR 1 F","252.5","6.64","63%","-7%","38","10","21","3","23","7","47","2","0","0","2","3","27","8","132","0","0","7"
"*02lq4*","Shkodran Mustafi","ARS","D","88","Tim O","ARS 3<br/>@BUR 1 F","248","8","0%","0%","31","2","6","0","9","44","6","9","0","0","1","59","156","8","121","0","40","6"
"*02t1j*","Calum Chambers","FUL","D","89","Tim O","NEW 4<br/>@FUL 0 F","246","7.94","0%","0%","31","2","16","0","11","37","27","9","0","0","0","69","106","20","62","0","16","5"
"*038ze*","Alex Iwobi","ARS","M","90","Blake R","ARS 3<br/>@BUR 1 F","245","7","83%","+7%","35","3","40","8","14","15","56","0","0","0","12","11","11","46","4","0","0","4"
"*03rn2*","Jose Holebas","WAT","D","91","Willy B","WHU 4<br/>@WAT 1 F","244.75","8.74","0%","0%","28","3","38","7","5","40","25","12","0","1","18","18","81","22","58","0","39","5"
"*04qr6*","Ruben Neves","WOL","M","92","Willy B","WOL 0<br/>@LIV 2 F","241","6.89","0%","0%","35","4","24","3","16","33","30","8","0","0","5","73","43","12","30","0","0","8"
"*02lpl*","Seamus Coleman","EVE","D","93","Blake R","EVE 2<br/>@TOT 2 F","239","8.24","0%","0%","29","2","22","2","7","23","26","1","0","0","17","27","72","18","45","1","28","13"
"*03gu4*","Harry Maguire","LEI","D","94","Noah B","CHE 0<br/>@LEI 0 F","238.5","7.69","43%","+3%","31","3","11","1","13","17","6","6","0","1","0","36","154","17","116","0","40","6"
"*03r8i*","Steve Cook","BOU","D","95","John L","BOU 3<br/>@CRY 5 F","237","7.65","0%","0%","31","1","11","1","9","19","0","3","0","0","3","50","204","3","129","1","56","9"
"*044ej*","Johann Gudmundsson","BUR","M","96","Blake R","ARS 3<br/>@BUR 1 F","237","8.17","0%","0%","29","3","36","7","9","11","29","2","0","0","19","32","32","17","29","0","0","5"
"*03dyp*","Riyad Mahrez","MCI","M","97","Noah B","MCI 4<br/>@BHA 1 F","237","8.78","0%","0%","27","7","24","4","25","7","27","0","0","0","9","9","2","26","19","0","0","5"
"*03rxa*","Idrissa Gueye","EVE","M","98","Tim O","EVE 2<br/>@TOT 2 F","235.5","7.14","19%","-4%","33","0","18","2","4","85","30","6","0","0","3","74","45","22","31","0","0","13"
"*03dyl*","Jeffrey Schlupp","CRY","D","99","Ryan C","BOU 3<br/>@CRY 5 F","234.5","7.82","0%","0%","30","4","16","3","8","20","25","1","0","0","4","21","20","22","52","0","5","4"
"*02lv9*","James Milner","LIV","M","100","Willy B","WOL 0<br/>@LIV 2 F","233.5","7.53","1%","0%","31","5","44","5","8","22","13","5","1","1","17","16","21","14","18","0","3","9"
"*02oq8*","James Ward-Prowse","SOU","M","101","Alex R","HUD 1<br/>@SOU 1 F","231.5","8.9","32%","-6%","26","7","47","0","16","17","14","4","0","0","12","24","53","4","21","1","0","3"
"*02t1i*","Robert Snodgrass","WHU","M","102","FA","WHU 4<br/>@WAT 1 F","231","7","0%","0%","33","2","59","5","7","29","44","10","0","0","12","11","18","35","22","0","0","5"
"*046v3*","Roberto Pereyra","WAT","M","103","Ryan C","WHU 4<br/>@WAT 1 F","230.5","6.98","0%","0%","33","6","34","4","21","12","71","3","0","0","5","20","20","42","4","0","0","6"
"*0435m*","Granit Xhaka","ARS","M","104","Woot","ARS 3<br/>@BUR 1 F","230","7.93","80%","+1%","29","4","40","3","12","28","17","10","0","0","10","33","55","6","53","0","5","7"
"*04fk1*","Pascal Gross","BHA","M","105","Blake R","MCI 4<br/>@BHA 1 F","226","9.04","74%","0%","25","3","54","3","9","11","19","1","0","0","25","15","21","5","17","0","0","3"
"*02llp*","Patrick van Aanholt","CRY","D","106","Laeka B","BOU 3<br/>@CRY 5 F","225.25","6.26","0%","0%","36","3","34","2","11","24","15","3","0","0","10","42","79","20","10","0","46","12"
"*043f6*","Henrikh Mkhitaryan","ARS","M","107","Noah B","ARS 3<br/>@BUR 1 F","225","9","0%","0%","25","6","29","4","14","22","27","1","0","0","6","17","11","19","21","0","0","3"
"*04fqh*","Steve Mounie","HUD","F","108","John L","HUD 1<br/>@SOU 1 F","224","7.23","0%","0%","31","2","18","4","23","7","35","1","0","1","0","5","15","12","207","0","0","5"
"*02lp2*","Danny Rose","TOT","D","109","Alex R","EVE 2<br/>@TOT 2 F","223.75","8.61","0%","0%","26","0","26","4","2","28","21","5","0","0","16","22","21","31","27","0","8","8"
"*04s2t*","Jean Michael Seri","FUL","M","110","FA","NEW 4<br/>@FUL 0 F","222.5","6.95","0%","0%","32","1","57","3","6","30","26","6","0","0","11","33","14","17","13","0","0","3"
"*04f67*","Philip Billing","HUD","M","111","Tim O","HUD 1<br/>@SOU 1 F","221.5","8.2","0%","0%","27","2","22","0","9","45","29","7","0","0","9","55","43","21","84","0","0","5"
"*03mml*","Dele Alli","TOT","M","112","Willy B","EVE 2<br/>@TOT 2 F","217","8.68","0%","0%","25","5","27","4","19","18","31","4","0","0","2","18","16","28","19","0","0","8"
"*043c0*","Aaron Mooy","HUD","M","113","Connor L","HUD 1<br/>@SOU 1 F","217","7.48","0%","0%","29","3","43","1","14","43","47","4","0","0","17","14","19","21","15","0","0","3"
"*02y6o*","Nathan Ake","BOU","D","114","FA","BOU 3<br/>@CRY 5 F","216.5","5.7","24%","+1%","38","4","7","1","8","35","5","3","0","0","5","32","232","3","87","0","65","10"
"*03dyo*","Anthony Knockaert","BHA","M","115","John L","MCI 4<br/>@BHA 1 F","216.5","7.22","0%","0%","30","2","35","6","9","21","32","4","0","1","17","27","6","33","17","0","0","3"
"*03arh*","Kurt Zouma","EVE","D","116","Alex R","EVE 2<br/>@TOT 2 F","216.25","6.76","0%","0%","32","2","6","2","3","20","13","3","1","1","0","50","119","6","99","0","38","10"
"*02lzn*","Theo Walcott","EVE","F","117","BUK","EVE 2<br/>@TOT 2 F","215","5.81","0%","0%","37","5","21","3","21","18","40","1","0","0","12","23","7","30","16","0","0","6"
"*02m38*","Ryan Bennett","WOL","D","118","FA","WOL 0<br/>@LIV 2 F","212","6.24","0%","0%","34","1","9","0","4","31","1","12","0","0","0","45","130","4","122","0","38","9"
"*036nb*","Etienne Capoue","WAT","M","119","Tim O","WHU 4<br/>@WAT 1 F","212","6.42","0%","0%","33","1","10","3","4","56","19","14","0","1","1","86","92","29","71","0","0","8"
"*03278*","Fernandinho","MCI","M","120","Blake R","MCI 4<br/>@BHA 1 F","211.5","7.29","0%","0%","29","1","22","3","7","42","14","5","0","0","0","40","72","17","75","0","1","12"
"*02rn6*","James Tomkins","CRY","D","121","Ryan C","BOU 3<br/>@CRY 5 F","211.5","7.29","0%","0%","29","1","7","1","5","22","3","6","0","0","0","38","180","1","91","0","37","11"
"*03dxq*","Danny Ings","SOU","F","123","Noah B","HUD 1<br/>@SOU 1 F","210.5","8.77","0%","0%","24","7","28","3","23","14","30","1","0","0","1","4","6","18","17","0","0","5"
"*04u6m*","Bernard","EVE","M","124","FA","EVE 2<br/>@TOT 2 F","208.5","6.13","0%","0%","34","1","41","4","5","29","42","5","0","0","13","27","12","36","3","0","0","13"
"*02oq6*","Luke Shaw","MUN","D","125","Noah B","CAR 2<br/>@MUN 0 F","206.5","7.12","54%","+3%","29","1","33","5","7","28","16","11","0","0","7","22","78","25","48","0","34","6"
"*04qf1*","Bruno Ecuele Manga","CAR","D","126","FA","CAR 2<br/>@MUN 0 F","206","5.42","0%","0%","38","0","6","1","4","37","12","0","0","0","2","79","168","10","88","0","67","10"
"*04e1c*","Lewis Dunk","BHA","D","128","Ryan C","MCI 4<br/>@BHA 1 F","202.5","5.62","32%","+5%","36","2","11","1","4","26","3","5","1","1","0","49","188","0","118","0","55","7"
"*049tq*","Dominic Calvert-Lewin","EVE","F","130","FA","EVE 2<br/>@TOT 2 F","198.5","5.67","82%","0%","35","6","11","5","16","8","39","3","0","0","0","7","19","20","108","0","0","8"
"*04s8k*","Jorginho","CHE","M","131","Woot","CHE 0<br/>@LEI 0 F","198.5","5.36","0%","0%","37","2","30","0","7","42","30","8","0","0","1","66","34","14","13","0","0","16"
"*04qfm*","Ryan Sessegnon","FUL","M","133","Tim O","NEW 4<br/>@FUL 0 F","198","5.66","25%","-1%","35","2","32","7","11","16","56","0","0","0","4","17","37","32","16","0","6","3"
"*03pig*","Jamaal Lascelles","NEW","D","132","Laeka B","NEW 4<br/>@FUL 0 F","198","6.19","0%","0%","32","0","3","1","1","21","5","4","0","0","0","40","218","1","92","0","36","10"
"*02lzc*","Aaron Ramsey","ARS","M","134","FA","ARS 3<br/>@BUR 1 F","196","7","0%","0%","28","4","25","6","14","20","29","0","0","0","6","7","3","12","13","0","0","9"
"*04p0d*","Dwight McNeil","BUR","F","135","Noah B","ARS 3<br/>@BUR 1 F","195.5","9.31","40%","-5%","21","3","27","4","6","22","22","2","0","0","19","14","33","30","21","0","0","5"
"*045c8*","Gabriel Jesus","MCI","F","137","Ryan R","MCI 4<br/>@BHA 1 F","191.5","6.6","10%","0%","29","7","21","3","25","3","29","1","0","0","0","2","2","23","16","0","0","2"
"*04agz*","Declan Rice","WHU","M","138","FA","WHU 4<br/>@WAT 1 F","190","5.59","100%","0%","34","2","9","0","5","61","19","4","0","0","0","48","54","24","53","0","0","6"
"*035mq*","Isaac Hayden","NEW","M","139","Ryan C","NEW 4<br/>@FUL 0 F","189","7.56","0%","0%","25","1","22","4","5","46","25","3","0","1","4","38","29","11","49","0","0","7"
"*03dx7*","Ben Mee","BUR","D","140","FA","ARS 3<br/>@BUR 1 F","188.75","4.97","0%","0%","38","0","8","2","4","25","5","9","0","0","2","43","237","6","149","2","68","8"
"*0381p*","Mesut Ozil","ARS","M","141","BUK","ARS 3<br/>@BUR 1 F","188","7.83","0%","0%","24","5","45","3","6","5","35","2","0","0","9","5","4","20","5","0","0","5"
"*03m5c*","Ruben Loftus-Cheek","CHE","M","142","Alex R","CHE 0<br/>@LEI 0 F","187.5","7.81","0%","0%","24","6","17","2","8","12","24","0","0","0","0","13","5","43","21","0","0","5"
"*04g1w*","Antonio Rudiger","CHE","D","143","Blake R","CHE 0<br/>@LEI 0 F","186.5","5.65","0%","0%","33","1","8","2","6","16","9","7","0","0","0","29","96","4","83","0","35","12"
"*0435s*","Joel Matip","LIV","D","144","Laeka B","WOL 0<br/>@LIV 2 F","186","8.45","0%","0%","22","1","3","0","2","27","2","3","0","0","0","31","72","5","65","0","12","9"
"*04fjx*","Sead Kolasinac","ARS","D","145","Woot","ARS 3<br/>@BUR 1 F","185.5","7.73","0%","0%","24","0","31","7","2","20","18","5","0","0","12","22","26","11","21","1","13","5"
"*03rxi*","Georginio Wijnaldum","LIV","M","146","FA","WOL 0<br/>@LIV 2 F","184","5.26","0%","0%","35","3","24","1","10","28","40","3","0","0","1","22","24","28","30","0","0","18"
"*04qos*","Issa Diop","WHU","D","147","FA","WHU 4<br/>@WAT 1 F","183.25","5.55","2%","+1%","33","1","4","0","5","40","0","4","0","0","0","60","157","4","77","1","43","7"
"*04f6o*","Will Hughes","WAT","M","150","FA","WHU 4<br/>@WAT 1 F","181","5.66","2%","0%","32","2","29","4","7","42","56","5","0","0","3","24","22","24","22","0","0","6"
"*04rd1*","Stuart Armstrong","SOU","M","151","Connor L","HUD 1<br/>@SOU 1 F","177.5","6.12","0%","0%","29","3","29","4","12","20","23","2","0","0","1","11","11","17","16","0","0","5"
"*02lls*","Marc Albrighton","LEI","M","152","Woot","CHE 0<br/>@LEI 0 F","176.5","6.54","0%","0%","27","2","29","2","7","23","24","3","0","0","20","20","23","19","13","0","0","7"
"*02lny*","Ashley Young","MUN","D","153","Willy B","CAR 2<br/>@MUN 0 F","174.25","5.81","0%","0%","30","2","39","3","3","32","20","8","1","1","16","53","57","16","22","0","43","4"
"*04qfd*","Nathaniel Mendez-Laing","CAR","F","154","FA","CAR 2<br/>@MUN 0 F","174","8.7","0%","0%","20","4","19","1","10","27","20","0","0","0","8","11","12","27","22","0","0","4"
"*02oox*","Kevin De Bruyne","MCI","M","155","Ryan R","MCI 4<br/>@BHA 1 F","173.5","9.13","0%","0%","19","2","36","3","12","15","13","2","0","0","10","3","2","17","6","0","0","6"
