"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","GS","Min","G","A","A2","KP","AF","SOT","SOP","TkW","TLM","DIS","FS","YC","RC","ACNC","Int","IntB","CLO","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","MCS"
"*04yo7*","Youri Tielemans","AVL","M","20","Brad","AVL 0<br/>@MUN 2 F","6.75","6.75","85%","-3%","1","1","90","0","0","0","1","0","0","0","2","0","1","2","1","0","0","1","0","0","2","2","0","0","0","0","0","1","0"
"*068n8*","Noni Madueke","CHE","M","69","STONKS","CHE 1<br/>@NOT 0 F","6.75","6.75","66%","-3%","1","1","85","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","118","Laeka B","BHA 4<br/>@TOT 1 F","6.5","6.5","85%","0%","1","1","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","1","3","0","0","0","1","0"
"*06mw0*","Nikola Milenkovic","NOT","D","32","Brad","CHE 1<br/>@NOT 0 F","6.5","6.5","53%","-2%","1","1","90","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","1","0"
"*052ca*","Ezri Konsa","AVL","D","170","STONKS","AVL 0<br/>@MUN 2 F","6.5","6.5","34%","-1%","1","1","90","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","10","0","0","3","0","0","0","1","0"
"*05tr1*","Ethan Pinnock","BRF","D","176","FA","BRF 1<br/>@WOL 1 F","6.5","6.5","3%","0%","1","1","90","0","0","0","0","0","0","0","2","0","0","0","1","0","0","3","0","0","5","0","0","1","0","0","0","1","0"
"*050jq*","Marc Guehi","CRY","D","75","Mateta","CRY 1<br/>@LIV 1 F","6.25","6.25","98%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","1","1","2","0","0","0","1","0"
"*05ubv*","Omari Hutchinson","IPS","M","147","Bobbo","WHU 3<br/>@IPS 1 F","6.25","6.25","37%","-5%","1","1","90","0","0","0","0","0","1","0","1","0","2","3","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0"
"*068yc*","Yasin Ayari","BHA","M","160","thomas","BHA 4<br/>@TOT 1 F","6.25","6.25","30%","-3%","1","0","72","0","0","0","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"*06p4j*","Noussair Mazraoui","MUN","D","80","Noah B","AVL 0<br/>@MUN 2 F","6.25","6.25","27%","+4%","1","1","90","0","0","0","1","0","1","0","2","0","2","1","0","0","0","0","0","0","1","1","0","3","0","0","0","3","0"
"*05tr8*","Christian Norgaard","BRF","M","64","Bobbo","BRF 1<br/>@WOL 1 F","6.25","6.25","7%","0%","1","1","90","0","0","0","1","0","0","0","2","0","2","0","0","0","0","1","0","0","2","0","1","0","0","0","0","1","0"
"*04qos*","Issa Diop","FUL","D","340","FA","MCI 2<br/>@FUL 0 F","6.25","6.25","2%","+1%","1","1","90","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","1","2","0","0","0","1","0"
"*063zg*","Pervis Estupinan","BHA","D","121","Noah B","BHA 4<br/>@TOT 1 F","6","6","93%","0%","1","0","17","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"*060wh*","Alejandro Garnacho","MUN","M","102","FA","AVL 0<br/>@MUN 2 F","6","6","28%","-1%","1","1","68","0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0"
"*06mnc*","Daichi Kamada","CRY","M","269","FA","CRY 1<br/>@LIV 1 F","6","6","20%","-1%","1","1","87","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*04u41*","Mateo Kovacic","MCI","M","125","FA","MCI 2<br/>@FUL 0 F","6","6","2%","0%","1","1","90","0","0","0","0","0","0","0","2","0","0","2","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0"
"*0427d*","James Tarkowski","EVE","D","24","FA","EVE 1<br/>@NEW 0 F","5.75","5.75","99%","0%","1","1","90","0","0","0","1","0","0","1","3","0","0","0","0","0","0","1","0","0","3","0","1","0","0","0","0","3","0"
"*05w9i*","Marc Cucurella","CHE","D","74","Noah B","CHE 1<br/>@NOT 0 F","5.75","5.75","97%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2","2","0","0","0","1","0"
"*05r9b*","Martin Odegaard","ARS","M","86","CC FC","ARS 2<br/>@SOU 1 F","5.75","5.75","96%","0%","1","1","73","0","0","0","1","0","1","0","1","0","3","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"*05gcs*","Sander Berge","BUR/FUL","M","244","FA","MCI 2<br/>@FUL 0 F","5.75","5.75","14%","0%","1","0","17","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06ime*","Radu Dragusin","TOT","D","324","FA","BHA 4<br/>@TOT 1 F","5.75","5.75","1%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","2","0","1","4","0","0","0","2","0"
"*062oq*","Joe Ayodele-Aribo","SOU","M","177","FA","ARS 2<br/>@SOU 1 F","5.75","5.75","0%","0%","1","1","81","0","0","0","1","0","0","1","0","0","1","2","0","0","0","1","0","0","0","1","0","0","0","0","0","3","0"
"*048xh*","Stephy Mavididi","LEI","F","206","FA","LEI 0<br/>@BOU 2 F","5.75","5.75","0%","0%","1","0","22","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*05ylj*","Bruno Guimaraes","NEW","M","23","Mateta","EVE 1<br/>@NEW 0 F","5.5","5.5","100%","0%","1","1","90","0","0","0","0","0","0","0","0","0","3","4","1","0","0","3","1","0","2","2","0","0","0","0","0","1","0"
"*05748*","Ismaila Sarr","CRY","F","55","thomas","CRY 1<br/>@LIV 1 F","5.5","5.5","93%","0%","1","0","20","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06do9*","Milos Kerkez","BOU","D","27","Mateta","LEI 0<br/>@BOU 2 F","5.5","5.5","76%","0%","1","1","65","0","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","1","0","0","2","0","0","0","2","0"
"*05uoc*","Cristian Romero","TOT","D","217","Brad","BHA 4<br/>@TOT 1 F","5.5","5.5","50%","-1%","1","1","90","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","2","0","1","3","0","0","0","2","0"
"*05ogb*","Anthony Elanga","NOT","F","48","Bobbo","CHE 1<br/>@NOT 0 F","5.5","5.5","36%","-1%","1","1","88","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"*061vn*","Rodrigo Muniz","FUL","F","200","FA","MCI 2<br/>@FUL 0 F","5.5","5.5","31%","+9%","1","1","78","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","2","0","0","4","0","0","0","1","0"
"*061xs*","Julio Enciso","BHA/IPS","M","212","Laeka B","WHU 3<br/>@IPS 1 F","5.5","5.5","1%","0%","1","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"*05gcr*","Bruno Fernandes","MUN","M","4","RyRob","AVL 0<br/>@MUN 2 F","5.25","5.25","100%","0%","1","1","90","0","0","0","0","0","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0"
"*05a6e*","Neco Williams","NOT","D","57","Brad","CHE 1<br/>@NOT 0 F","5.25","5.25","98%","0%","1","1","90","0","0","0","1","0","0","0","1","0","3","2","0","0","0","0","0","0","2","0","0","2","0","0","0","1","0"
"*063e7*","Marcos Senesi","BOU","D","279","Laeka B","LEI 0<br/>@BOU 2 F","5.25","5.25","91%","0%","1","1","76","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","5","1","0","1","0","0","0","2","0"
"*06pe1*","Mateus Goncalo Espanha Fernandes","SOU","M","71","RyRob","ARS 2<br/>@SOU 1 F","5.25","5.25","70%","-1%","1","0","45","0","0","0","0","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*06fhy*","Wilson Odobert","TOT","F","386","Brad","BHA 4<br/>@TOT 1 F","5.25","5.25","5%","0%","1","1","73","0","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*06oav*","Guido Rodriguez","WHU","M","332","FA","WHU 3<br/>@IPS 1 F","5.25","5.25","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","2","0","2","0","1","1","0","0","0","3","0"
"*052k6*","Taylor Harwood-Bellis","SOU","D","169","FA","ARS 2<br/>@SOU 1 F","5.25","5.25","0%","0%","1","1","55","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","1","0","3","1","1","1","0","0","0","1","0"
"*06cm4*","Chiedozie Ogbene","LUT/IPS","F","464","FA","WHU 3<br/>@IPS 1 F","5.25","5.25","0%","0%","1","1","87","0","0","0","1","0","0","0","1","0","2","3","0","0","1","0","0","0","2","0","0","1","0","0","0","1","0"
"*06mfy*","Luke Woolfenden","IPS","D","365","FA","WHU 3<br/>@IPS 1 F","5.25","5.25","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","1","2","0","0","0","1","0"
"*06dmj*","Jurrien Timber","ARS","D","130","FA","ARS 2<br/>@SOU 1 F","5","5","90%","-4%","1","1","79","0","0","0","1","0","0","0","2","0","1","0","1","0","0","1","0","0","3","0","1","0","0","0","0","1","0"
"*06mow*","Jorgen Strand Larsen","WOL","F","81","RyRob","BRF 1<br/>@WOL 1 F","5","5","73%","0%","1","1","85","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","2","0","0","0","1","0"
"*05mxa*","Joel Veltman","BHA","D","231","FA","BHA 4<br/>@TOT 1 F","5","5","3%","0%","1","1","71","0","0","0","0","0","0","0","1","0","1","4","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0"
"*068a1*","Mykhailo Mudryk","CHE","M","474","FA","CHE 1<br/>@NOT 0 F","5","5","1%","0%","1","0","15","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","315","FA","BRF 1<br/>@WOL 1 F","5","5","0%","0%","1","0","50","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0"
"*06mg0*","Sam Morsy","IPS","M","182","CC FC","WHU 3<br/>@IPS 1 F","5","5","0%","0%","1","1","90","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","3","2","0","0","0","0","0","1","0"
"*04t95*","Oliver Skipp","TOT/LEI","M","387","FA","LEI 0<br/>@BOU 2 F","5","5","0%","0%","1","1","67","0","0","0","0","0","1","0","1","0","0","3","1","0","0","1","0","0","0","1","0","0","0","0","0","2","0"
"*06p7o*","Ramon Sosa","NOT","F","375","FA","CHE 1<br/>@NOT 0 F","5","5","0%","0%","1","0","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"*06fv8*","Mohammed Kudus","WHU","M","78","Will","WHU 3<br/>@IPS 1 F","4.75","4.75","48%","-1%","1","1","90","0","0","0","0","0","0","1","1","0","3","0","0","0","1","0","0","0","0","2","1","0","0","0","0","3","0"
"*068yt*","Sasa Lukic","FUL","M","192","FA","MCI 2<br/>@FUL 0 F","4.75","4.75","12%","+1%","1","1","86","0","0","0","0","0","0","0","0","0","0","2","1","0","0","3","0","0","0","0","1","2","0","0","0","1","0"
"*03jly*","Andreas Pereira","FUL","M","151","CC FC","MCI 2<br/>@FUL 0 F","4.75","4.75","7%","0%","1","1","86","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0"
"*06crm*","Pau Torres","AVL","D","286","FA","AVL 0<br/>@MUN 2 F","4.5","4.5","6%","-1%","1","1","90","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","3","2","0","1","0","0","0","1","0"
"*0647t*","Lucas Paqueta","WHU","M","139","RyRob","WHU 3<br/>@IPS 1 F","4.25","4.25","32%","0%","1","1","90","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","2","0","2","0","0","0","3","0"
"*05oeh*","Kenny Tete","FUL","D","191","FA","MCI 2<br/>@FUL 0 F","4.25","4.25","32%","0%","1","1","90","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0"
"*0554g*","Calvin Bassey","FUL","D","185","FA","MCI 2<br/>@FUL 0 F","4.25","4.25","17%","+5%","1","1","90","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","1","0"
"*061ve*","Ryan Christie","BOU","M","113","FA","LEI 0<br/>@BOU 2 F","4.25","4.25","15%","-1%","1","1","65","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0"
"*05tre*","Vitaly Janelt","BRF","M","220","FA","BRF 1<br/>@WOL 1 F","4.25","4.25","10%","+1%","1","1","74","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nv2*","Dean Huijsen","BOU","D","62","Laeka B","LEI 0<br/>@BOU 2 F","4.25","4.25","0%","0%","1","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"*02lsa*","Dan Burn","NEW","D","44","Mateta","EVE 1<br/>@NEW 0 F","4","4","75%","+1%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","7","0","2","2","0","0","1","1","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","116","FA","CHE 1<br/>@NOT 0 F","4","4","51%","-2%","1","1","79","0","0","0","0","0","0","0","1","0","2","3","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0"
"*0435t*","Ilkay Gundogan","MCI","M","153","Bobbo","MCI 2<br/>@FUL 0 F","4","4","1%","0%","1","0","21","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"*06873*","Joao Felix","CHE","F","351","FA","CHE 1<br/>@NOT 0 F","4","4","0%","0%","1","0","31","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"*02lpf*","Ross Barkley","AVL","M","308","FA","AVL 0<br/>@MUN 2 F","3.75","3.75","11%","-2%","1","0","27","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0"
"*05746*","Emil Krafth","NEW","D","430","FA","EVE 1<br/>@NEW 0 F","3.75","3.75","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","1","0","0","0","1","0"
"*0649k*","Wout Faes","LEI","D","214","FA","LEI 0<br/>@BOU 2 F","3.75","3.75","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","3","0","0","0","2","0"
"*05uht*","Morgan Rogers","AVL","M","33","thomas","AVL 0<br/>@MUN 2 F","3.5","3.5","100%","0%","1","1","90","0","0","0","1","0","0","0","0","0","3","2","0","0","0","0","0","0","2","1","0","1","0","0","0","1","0"
"*05r34*","Amad Diallo","MUN","M","41","thomas","AVL 0<br/>@MUN 2 F","3.5","3.5","95%","0%","1","0","20","0","0","0","2","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","268","FA","AVL 0<br/>@MUN 2 F","3.5","3.5","50%","+2%","1","1","90","0","0","0","0","0","0","0","3","0","4","1","1","0","0","1","0","0","0","2","0","0","0","0","0","3","0"
"*04sat*","Emile Smith Rowe","FUL","M","171","FA","MCI 2<br/>@FUL 0 F","3.5","3.5","33%","+2%","1","1","71","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"*061y6*","Ryan Yates","NOT","M","174","FA","CHE 1<br/>@NOT 0 F","3.5","3.5","1%","0%","1","0","31","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","442","FA","CRY 1<br/>@LIV 1 F","3.5","3.5","1%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","1","0","0","0","1","0"
"*063e8*","Goncalo Guedes","WOL","F","278","FA","BRF 1<br/>@WOL 1 F","3.5","3.5","0%","0%","1","0","14","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"*06pdl*","Jens Cajuste","IPS","M","225","FA","WHU 3<br/>@IPS 1 F","3.5","3.5","0%","0%","1","0","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"*06p67*","Sammie Szmodics","IPS","M","305","FA","WHU 3<br/>@IPS 1 F","3.5","3.5","0%","0%","1","1","80","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0"
"*06cms*","Sandro Tonali","NEW","M","101","Mateta","EVE 1<br/>@NEW 0 F","3.25","3.25","75%","-1%","1","0","21","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"*04qrc*","Raul Jimenez","FUL","F","51","Bobbo","MCI 2<br/>@FUL 0 F","3","3","86%","-5%","1","0","10","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*051k0*","John McGinn","AVL","M","165","j.l.","AVL 0<br/>@MUN 2 F","3","3","69%","0%","1","1","90","0","0","0","0","0","0","0","1","0","2","2","1","0","0","1","0","0","0","2","0","1","0","0","0","1","0"
"*063y7*","Destiny Udogie","TOT","D","222","j.l.","BHA 4<br/>@TOT 1 F","3","3","19%","0%","1","1","90","0","0","0","1","0","0","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*02lp5*","Adam Smith","BOU","D","291","FA","LEI 0<br/>@BOU 2 F","3","3","2%","+1%","1","0","12","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","262","FA","WHU 3<br/>@IPS 1 F","3","3","0%","0%","1","1","76","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0"
"*03vll*","Michail Antonio","WHU","F","348","FA","WHU 3<br/>@IPS 1 F","3","3","0%","0%","1","1","70","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","1","0","0","0","2","0"
"*06p4l*","Julian Araujo","BOU","D","456","FA","LEI 0<br/>@BOU 2 F","3","3","0%","0%","1","1","76","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0"
"*02lnx*","Danny Welbeck","BHA","F","136","FA","BHA 4<br/>@TOT 1 F","2.75","2.75","89%","+1%","1","1","84","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0"
"*05omu*","Ruben Dias","MCI","D","198","FA","MCI 2<br/>@FUL 0 F","2.75","2.75","73%","0%","1","1","90","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","1","2","0","0","1","1","0"
"*06f8y*","Alex Scott","BOU","M","311","FA","LEI 0<br/>@BOU 2 F","2.75","2.75","71%","-1%","1","0","23","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*0521z*","James Justin","LEI","D","123","FA","LEI 0<br/>@BOU 2 F","2.75","2.75","31%","-5%","1","1","90","0","0","0","0","0","0","0","0","0","1","3","0","0","0","2","0","0","1","0","0","1","0","0","0","2","0"
"*02y6o*","Nathan Ake","MCI","D","406","FA","MCI 2<br/>@FUL 0 F","2.75","2.75","24%","+1%","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","290","FA","BRF 1<br/>@WOL 1 F","2.75","2.75","6%","+1%","1","1","38","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"*067yv*","Cody Gakpo","LIV","F","70","j.l.","CRY 1<br/>@LIV 1 F","2.5","2.5","100%","0%","1","0","23","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","23"
"*0635j*","Chris Richards","CRY","D","189","Noah B","CRY 1<br/>@LIV 1 F","2.5","2.5","89%","-1%","1","1","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0"
"*0642l*","Casemiro","MUN","M","173","j.l.","AVL 0<br/>@MUN 2 F","2.5","2.5","82%","0%","1","1","45","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","2","0"
"*03zsq*","Kyle Walker-Peters","SOU","D","232","FA","ARS 2<br/>@SOU 1 F","2.5","2.5","8%","-5%","1","1","90","0","0","0","1","0","1","0","0","0","1","3","0","0","0","0","0","0","2","1","0","0","0","0","0","3","0"
"*06igk*","Ben Brereton","SOU","F","455","FA","ARS 2<br/>@SOU 1 F","2.5","2.5","0%","0%","1","1","90","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*06clz*","Malo Gusto","CHE","D","213","FA","CHE 1<br/>@NOT 0 F","2.25","2.25","49%","-3%","1","1","73","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"*02lpl*","Seamus Coleman","EVE","D","469","FA","EVE 1<br/>@NEW 0 F","2.25","2.25","0%","0%","1","1","90","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","3","0"
"*04fk9*","Jan Bednarek","SOU","D","142","FA","ARS 2<br/>@SOU 1 F","2.25","2.25","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","0","3","0","0","0","0","3","0"
"*068ym*","Enzo Fernandez","CHE","M","14","thomas","CHE 1<br/>@NOT 0 F","2","2","100%","0%","1","1","90","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*05rl4*","Crysencio Summerville","WHU","F","320","RyRob","WHU 3<br/>@IPS 1 F","2","2","79%","-2%","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","394","FA","BRF 1<br/>@WOL 1 F","2","2","3%","0%","1","0","29","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","267","FA","CHE 1<br/>@NOT 0 F","2","2","1%","0%","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","172","FA","BRF 1<br/>@WOL 1 F","2","2","1%","0%","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"*06kyv*","Kosta Nedeljkovic","AVL","D","490","FA","AVL 0<br/>@MUN 2 F","1.75","1.75","86%","0%","1","0","10","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061x2*","Darwin Nunez","LIV","F","240","FA","CRY 1<br/>@LIV 1 F","1.75","1.75","2%","0%","1","0","13","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","13"
"*058vb*","Cameron Archer","AVL/SOU","F","336","FA","ARS 2<br/>@SOU 1 F","1.75","1.75","0%","0%","1","0","45","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*052k8*","Tommy Doyle","WOL","M","389","FA","BRF 1<br/>@WOL 1 F","1.75","1.75","0%","0%","1","0","29","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*06mq2*","Caleb Okoli","LEI","D","323","FA","LEI 0<br/>@BOU 2 F","1.75","1.75","0%","0%","1","1","88","0","0","0","0","0","0","0","1","0","0","2","1","0","0","1","0","0","5","0","1","0","0","0","0","2","0"
"*04qr8*","Diogo Jota","LIV","F","216","Bobbo","CRY 1<br/>@LIV 1 F","1.75","1.75","0%","0%","1","1","75","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","75"
"*05uhj*","Conor Bradley","LIV","D","317","Bobbo","CRY 1<br/>@LIV 1 F","1.62","1.62","21%","0%","1","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","13"
"*0689w*","Georginio Rutter","LEE/BHA","F","167","FA","BHA 4<br/>@TOT 1 F","1.5","1.5","49%","-3%","1","0","17","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"*06mve*","Joshua Zirkzee","MUN","F","280","j.l.","AVL 0<br/>@MUN 2 F","1.5","1.5","13%","0%","1","1","85","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*0649j*","Manuel Akanji","MCI","D","264","FA","MCI 2<br/>@FUL 0 F","1.5","1.5","2%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","1","2","0","0","0","1","0"
"*03dyk*","Jamie Vardy","LEI","F","128","Mateta","LEI 0<br/>@BOU 2 F","1.5","1.5","0%","0%","1","1","90","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","2","0"
"*03gu4*","Harry Maguire","MUN","D","166","TRB","AVL 0<br/>@MUN 2 F","1.25","1.25","43%","+3%","1","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","AVL","D","224","Laeka B","AVL 0<br/>@MUN 2 F","1.25","1.25","40%","-2%","1","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nvg*","Jota Silva","NOT","F","245","FA","CHE 1<br/>@NOT 0 F","1.25","1.25","2%","0%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"*02lv9*","James Milner","BHA","M","445","FA","BHA 4<br/>@TOT 1 F","1.25","1.25","1%","0%","1","1","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"*05mxc*","Timo Werner","TOT","F","355","FA","BHA 4<br/>@TOT 1 F","1.25","1.25","0%","0%","1","0","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0"
