"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","Min","G","A","KP","AFKG","APKG","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","OG","GAO","CS"
"*02lv9*","James Milner","LIV","M","272","FA","CRY 0<br/>@LIV 2 F","4.25","4.25","1%","0%","1","90","0","0","0","0","0","0","1","1","0","0","0","1","2","1","1","1","0","0","1","0"
"*05mxb*","Hakim Ziyech","CHE","M","177","FA","CHE 1<br/>@AVL 2 F","4.25","4.25","0%","0%","1","76","0","0","1","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","1"
"*052cd*","Mason Mount","CHE","M","6","Laeka B","CHE 1<br/>@AVL 2 F","4","4","17%","0%","1","90","0","0","1","0","0","0","0","3","0","0","0","0","0","2","0","1","0","0","0","1"
"*037mt*","Harrison Reed","FUL","M","147","FA","NEW 2<br/>@FUL 0 F","4","4","0%","0%","1","20","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","0","1","0"
"*05o8k*","Fabio Silva","WOL","F","242","FA","MUN 2<br/>@WOL 1 F","4","4","0%","0%","1","12","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02llz*","Ciaran Clark","NEW","D","260","FA","NEW 2<br/>@FUL 0 F","4","4","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","2","11","0","2","1","0","0","2","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","86","Tim O","TOT 4<br/>@LEI 2 F","4","2","0%","0%","2","180","0","0","1","0","0","0","1","0","1","0","0","2","1","0","0","2","0","0","3","0"
"*04rhd*","Fabinho","LIV","M","212","Tim O","CRY 0<br/>@LIV 2 F","4","4","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","1","4","0","0","1","0","0","1","0"
"*03am7*","Jacob Murphy","NEW","M","167","FA","NEW 2<br/>@FUL 0 F","3.5","3.5","56%","0%","1","90","0","0","0","0","0","2","1","0","1","0","0","0","1","1","0","0","0","0","2","0"
"*03yqz*","Joe Rodon","SWA/TOT","D","342","FA","TOT 4<br/>@LEI 2 F","3.5","3.5","26%","-7%","1","90","0","0","0","0","0","0","1","0","0","0","0","2","2","0","1","3","0","0","2","0"
"*04qos*","Issa Diop","WHU","D","321","FA","SOU 0<br/>@WHU 3 F","3.5","3.5","2%","+1%","1","90","1","0","0","0","0","1","0","1","0","0","0","0","1","1","3","1","0","1","3","0"
"*0435t*","Ilkay Gundogan","MCI","M","27","FA","EVE 0<br/>@MCI 5 F","3.5","3.5","1%","0%","1","90","0","0","2","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","1","0"
"*044ej*","Johann Gudmundsson","BUR","M","262","FA","BUR 0<br/>@SHU 1 F","3.5","3.5","0%","0%","1","87","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","2","0"
"*03rzp*","Antonee Robinson","FUL","D","119","FA","NEW 2<br/>@FUL 0 F","3.25","3.25","72%","+7%","1","90","0","0","0","0","0","0","1","0","0","0","0","1","3","2","0","0","0","0","1","0"
"*04ym3*","Ian Poveda-Ocampo","LEE","F","393","FA","WBA 1<br/>@LEE 3 F","3.25","3.25","0%","0%","1","22","0","0","1","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0"
"*056mf*","Neal Maupay","BHA","F","112","FA","BHA 0<br/>@ARS 2 F","3.25","3.25","0%","0%","1","15","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522h*","Alexis Mac Allister","BHA","M","279","FA","BHA 0<br/>@ARS 2 F","3","3","85%","-2%","1","73","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1"
"*051k3*","Jacob Ramsey","AVL","M","380","FA","CHE 1<br/>@AVL 2 F","3","3","12%","+1%","1","44","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0"
"*02lls*","Marc Albrighton","LEI","M","114","CFPL","TOT 4<br/>@LEI 2 F","3","3","0%","0%","1","28","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*040ah*","Tom Davies","EVE","M","261","FA","EVE 0<br/>@MCI 5 F","3","3","0%","0%","1","83","0","0","1","0","0","0","2","0","1","0","0","1","1","0","0","0","0","0","2","0"
"*02ope*","Olivier Giroud","CHE","F","292","FA","CHE 1<br/>@AVL 2 F","3","3","0%","0%","1","12","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","0"
"*03sd5*","Manuel Lanzini","WHU","M","343","FA","SOU 0<br/>@WHU 3 F","3","3","0%","0%","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","278","FA","TOT 4<br/>@LEI 2 F","3","3","0%","0%","1","78","0","0","1","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0","1","0"
"*04aj0*","Ademola Lookman","EVE/FUL","F","47","I_am_Tim","NEW 2<br/>@FUL 0 F","3","3","0%","0%","1","68","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1"
"*03juz*","Toby Alderweireld","TOT","D","208","FA","TOT 4<br/>@LEI 2 F","2.75","1.38","0%","0%","2","180","0","0","0","0","0","0","1","0","0","0","0","0","9","0","1","5","0","0","3","0"
"*05n5p*","Mohammed Salisu","SOU","D","364","FA","SOU 0<br/>@WHU 3 F","2.75","2.75","0%","0%","1","90","0","0","0","0","0","1","2","3","0","0","0","0","6","1","1","1","0","0","2","0"
"*03rxi*","Georginio Wijnaldum","LIV","M","184","FA","CRY 0<br/>@LIV 2 F","2.75","2.75","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0"
"*04mi4*","Callum Hudson-Odoi","CHE","F","199","FA","CHE 1<br/>@AVL 2 F","2.5","2.5","51%","-2%","1","22","0","0","1","0","0","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0"
"*03ksl*","Semi Ajayi","WBA","D","306","FA","WBA 1<br/>@LEE 3 F","2.5","2.5","0%","0%","1","44","0","0","0","0","0","0","0","1","0","0","0","1","2","0","1","1","0","0","0","0"
"*05n01*","Ezgjan Alioski","LEE","M","128","FA","WBA 1<br/>@LEE 3 F","2.5","2.5","0%","0%","1","78","0","0","0","0","0","0","2","0","1","0","0","2","2","0","0","0","0","0","1","0"
"*05n0b*","Matheus Pereira","WBA","M","15","RyRob","WBA 1<br/>@LEE 3 F","2.5","2.5","0%","0%","1","72","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0"
"*02lnf*","Joshua King","BOU/EVE","F","433","FA","EVE 0<br/>@MCI 5 F","2.5","2.5","0%","0%","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"*04fw3*","Alexandre Lacazette","ARS","F","70","JADON","BHA 0<br/>@ARS 2 F","2.5","2.5","0%","0%","1","69","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"*02ygz*","Moussa Sissoko","TOT","M","305","FA","TOT 4<br/>@LEI 2 F","2.5","2.5","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","2","0"
"*03yuo*","Keinan Davis","AVL","F","355","FA","CHE 1<br/>@AVL 2 F","2.25","2.25","0%","0%","1","44","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0"
"*037sc*","Erik Lamela","TOT","M","325","FA","TOT 4<br/>@LEI 2 F","2.25","1.12","0%","0%","2","35","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0"
"*04mqu*","Aymeric Laporte","MCI","D","267","FA","EVE 0<br/>@MCI 5 F","2.25","2.25","0%","0%","1","44","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"*05mzz*","Pascal Struijk","LEE","D","195","FA","WBA 1<br/>@LEE 3 F","2","2","45%","-14%","1","90","0","0","0","0","0","0","1","0","0","0","0","1","5","0","1","0","0","0","1","0"
"*02lpf*","Ross Barkley","CHE/AVL","M","163","FA","CHE 1<br/>@AVL 2 F","2","2","11%","-2%","1","26","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","MCI","F","79","Noah B","EVE 0<br/>@MCI 5 F","2","2","10%","0%","1","44","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0"
"*03mga*","Darnell Furlong","WBA","D","118","RyRob","WBA 1<br/>@LEE 3 F","2","2","0%","0%","1","90","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","5","0","0","3","0"
"*05oeg*","Vitinha","WOL","M","350","FA","MUN 2<br/>@WOL 1 F","2","2","0%","0%","1","17","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r37*","Jakub Moder","BHA","M","379","FA","BHA 0<br/>@ARS 2 F","2","2","0%","0%","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lz9*","Alex Oxlade-Chamberlain","LIV","M","391","FA","CRY 0<br/>@LIV 2 F","2","2","0%","0%","1","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*04lav*","Ethan Ampadu","SHU","D","231","FA","BUR 0<br/>@SHU 1 F","1.75","1.75","58%","-5%","1","82","0","0","0","0","0","0","1","1","0","0","0","2","2","0","0","0","0","0","1","0"
"*03frx*","Ola Aina","FUL","D","161","FA","NEW 2<br/>@FUL 0 F","1.75","1.75","39%","-8%","1","90","0","0","0","0","0","0","2","1","0","0","0","0","3","1","0","0","0","0","1","0"
"*044nm*","Rob Holding","ARS","D","160","JADON","BHA 0<br/>@ARS 2 F","1.75","1.75","0%","0%","1","90","0","0","0","0","0","0","0","1","0","0","0","0","4","1","1","2","0","0","1","0"
"*0326y*","Hector Bellerin","ARS","D","176","I_am_Tim","BHA 0<br/>@ARS 2 F","1.75","1.75","0%","0%","1","67","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","1","0"
"*038zf*","Callum Robinson","WBA","F","224","FA","WBA 1<br/>@LEE 3 F","1.75","1.75","0%","0%","1","44","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","3","0"
"*02ooq*","Hal Robson-Kanu","WBA","F","373","FA","WBA 1<br/>@LEE 3 F","1.75","1.75","0%","0%","1","28","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
"*02lmo*","Enda Stevens","SHU","D","308","FA","BUR 0<br/>@SHU 1 F","1.75","1.75","0%","0%","1","90","0","0","0","0","0","1","2","2","1","0","1","1","0","0","0","1","0","0","1","0"
"*05omu*","Ruben Dias","MCI","D","115","No Slips","EVE 0<br/>@MCI 5 F","1.5","1.5","73%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","1","4","0","1","1","0","0","1","0"
"*03r8x*","Callum Wilson","NEW","F","83","FA","NEW 2<br/>@FUL 0 F","1.5","1.5","16%","+4%","1","25","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0","0","2","0"
"*043c1*","Oleksandr Zinchenko","MCI","D","216","I_am_Tim","EVE 0<br/>@MCI 5 F","1.5","1.5","1%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","1","0"
"*05oyq*","Said Benrahma","WHU","F","164","JADON","SOU 0<br/>@WHU 3 F","1.5","1.5","0%","0%","1","14","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0"
"*03dx7*","Ben Mee","BUR","D","91","FA","BUR 0<br/>@SHU 1 F","1.5","1.5","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","3","8","0","2","0","0","0","3","0"
"*055sk*","Nicolas Pepe","ARS","F","122","JLINGZ","BHA 0<br/>@ARS 2 F","1.5","1.5","0%","0%","1","21","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lkm*","Jonjo Shelvey","NEW","M","120","FA","NEW 2<br/>@FUL 0 F","1.5","1.5","0%","0%","1","90","0","0","0","0","0","0","0","0","1","0","0","2","3","0","3","1","0","0","2","0"
"*04s60*","Jannik Vestergaard","SOU","D","117","FA","SOU 0<br/>@WHU 3 F","1.5","1.5","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","3","0","0","2","0"
"*02lnx*","Danny Welbeck","WAT/BHA","F","171","RyRob","BHA 0<br/>@ARS 2 F","1.25","1.25","89%","+1%","1","85","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"*02lp9*","Kyle Walker","MCI","D","226","FA","EVE 0<br/>@MCI 5 F","1.25","1.25","11%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0"
"*04k81*","Oliver Burke","SHU","M","301","FA","BUR 0<br/>@SHU 1 F","1.25","1.25","0%","0%","1","14","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0"
"*05os3*","Ibrahima Diallo","SOU","M","341","FA","SOU 0<br/>@WHU 3 F","1.25","1.25","0%","0%","1","32","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*05n04*","Mateusz Klich","LEE","M","116","FA","WBA 1<br/>@LEE 3 F","1.25","1.25","0%","0%","1","10","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*02rll*","Nathan Redmond","SOU","M","166","JLINGZ","SOU 0<br/>@WHU 3 F","1.25","1.25","0%","0%","1","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*02lzn*","Theo Walcott","EVE/SOU","M","204","FA","SOU 0<br/>@WHU 3 F","1.25","1.25","0%","0%","1","66","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*038ze*","Alex Iwobi","EVE","M","225","FA","EVE 0<br/>@MCI 5 F","1","1","83%","+7%","1","60","0","0","0","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0","1","0"
"*04e1e*","Ben White","BHA","D","170","FA","BHA 0<br/>@ARS 2 F","1","1","70%","-1%","1","88","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","0","0","1"
"*05o8o*","Jayden Bogle","SHU","D","304","FA","BUR 0<br/>@SHU 1 F","1","1","32%","-8%","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04fk8*","Victor Lindelof","MUN","D","183","FA","MUN 2<br/>@WOL 1 F","1","1","1%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0","0","1","0"
"*03m3q*","Ainsley Maitland-Niles","ARS/WBA","M","253","FA","WBA 1<br/>@LEE 3 F","1","1","0%","0%","1","90","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","3","0"
"*03632*","Matej Vydra","BUR","F","244","FA","BUR 0<br/>@SHU 1 F","1","1","0%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"*05mxc*","Timo Werner","CHE","F","46","CFPL","CHE 1<br/>@AVL 2 F","1","1","0%","0%","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"*055se*","Marvelous Nakamba","AVL","M","360","FA","CHE 1<br/>@AVL 2 F","0.75","0.75","0%","0%","1","62","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","0"
"*03gu4*","Harry Maguire","MUN","D","45","FA","MUN 2<br/>@WOL 1 F","0.5","0.5","43%","+3%","1","90","0","0","0","0","0","0","1","0","0","0","0","0","3","0","2","0","0","0","1","0"
"*02m5l*","John Egan","SHU","D","248","FA","BUR 0<br/>@SHU 1 F","0.5","0.5","0%","0%","1","90","0","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","1","0"
"*03m5c*","Ruben Loftus-Cheek","CHE/FUL","M","233","FA","NEW 2<br/>@FUL 0 F","0.5","0.5","0%","0%","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"*03278*","Fernandinho","MCI","D","222","FA","EVE 0<br/>@MCI 5 F","0.5","0.5","0%","0%","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"*04gpx*","Dara O'Shea","WBA","D","258","FA","WBA 1<br/>@LEE 3 F","0.5","0.5","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","3","5","0","1","0","0","0","3","0"
"*055c0*","Ben Osborn","SHU","M","249","FA","BUR 0<br/>@SHU 1 F","0.5","0.5","0%","0%","1","74","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0"
"*0327r*","Michael Keane","EVE","D","69","Tim O","EVE 0<br/>@MCI 5 F","0.25","0.25","71%","+3%","1","90","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","3","0","0","2","0"
"*03eke*","Ayoze Perez","LEI","M","206","FA","TOT 4<br/>@LEI 2 F","0.25","0.25","0%","0%","1","17","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vlj*","Virgil van Dijk","LIV","D","410","FA","CRY 0<br/>@LIV 2 F","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04agz*","Declan Rice","WHU","M","73","RyRob","SOU 0<br/>@WHU 3 F","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8q*","Cole Palmer","MCI","M","584","FA","EVE 0<br/>@MCI 5 F","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr9*","Morgan Gibbs-White","WOL","M","357","FA","MUN 2<br/>@WOL 1 F","0","0","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r94*","Iliman Ndiaye","SHU","M","456","FA","BUR 0<br/>@SHU 1 F","0","0","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","464","FA","NEW 2<br/>@FUL 0 F","0","0","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6e*","Neco Williams","LIV","D","392","FA","CRY 0<br/>@LIV 2 F","0","0","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","59","RyRob","CRY 0<br/>@LIV 2 F","0","0","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05akv*","Tyrick Mitchell","CRY","D","289","FA","CRY 0<br/>@LIV 2 F","0","0","97%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03aqp*","Mohamed Salah","LIV","F","4","RyRob","CRY 0<br/>@LIV 2 F","0","0","97%","0%","1","18","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*05r9b*","Martin Odegaard","ARS","M","284","FA","BHA 0<br/>@ARS 2 F","0","0","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","21","FA","MUN 2<br/>@WOL 1 F","0","0","95%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","408","FA","MUN 2<br/>@WOL 1 F","0","0","95%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","401","FA","CRY 0<br/>@LIV 2 F","0","0","93%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrc*","Raul Jimenez","WOL","F","302","FA","MUN 2<br/>@WOL 1 F","0","0","86%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","20","Laeka B","EVE 0<br/>@MCI 5 F","0","0","82%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rb8*","Moises Caicedo","BHA","M","484","FA","BHA 0<br/>@ARS 2 F","0","0","80%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rl4*","Crysencio Summerville","LEE","M","608","FA","WBA 1<br/>@LEE 3 F","0","0","79%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","LEI","M","62","FA","TOT 4<br/>@LEI 2 F","0","0","69%","+9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","483","FA","MUN 2<br/>@WOL 1 F","0","0","54%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k8*","Conor Gallagher","CHE/WBA","M","172","FA","WBA 1<br/>@LEE 3 F","0","0","50%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6x*","William Osula","SHU","F","583","FA","BUR 0<br/>@SHU 1 F","0","0","45%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","CHE","D","560","FA","CHE 1<br/>@AVL 2 F","0","0","42%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","MUN","F","405","FA","MUN 2<br/>@WOL 1 F","0","0","36%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","AVL","M","10","CFPL","CHE 1<br/>@AVL 2 F","0","0","33%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oig*","Liam Delap","MCI","F","500","FA","EVE 0<br/>@MCI 5 F","0","0","32%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","210","FA","NEW 2<br/>@FUL 0 F","0","0","32%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0521z*","James Justin","LEI","D","126","FA","TOT 4<br/>@LEI 2 F","0","0","31%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tig*","Fabian Schar","NEW","D","369","FA","NEW 2<br/>@FUL 0 F","0","0","28%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","374","FA","EVE 0<br/>@MCI 5 F","0","0","24%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yey*","Max Kilman","WOL","D","273","FA","MUN 2<br/>@WOL 1 F","0","0","19%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","257","FA","CRY 0<br/>@LIV 2 F","0","0","19%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yr0*","Daniel James","MUN","M","300","FA","MUN 2<br/>@WOL 1 F","0","0","18%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0410j*","Tammy Abraham","CHE","F","223","FA","CHE 1<br/>@AVL 2 F","0","0","14%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcs*","Sander Berge","SHU","M","312","FA","BUR 0<br/>@SHU 1 F","0","0","14%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","447","FA","BHA 0<br/>@ARS 2 F","0","0","9%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lk5*","Jordan Henderson","LIV","M","232","FA","CRY 0<br/>@LIV 2 F","0","0","5%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ojf*","Fabio Carvalho","FUL","M","381","JLINGZ","NEW 2<br/>@FUL 0 F","0","0","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","422","FA","CRY 0<br/>@LIV 2 F","0","0","3%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6z*","Tim Iroegbunam","WBA","M","540","FA","WBA 1<br/>@LEE 3 F","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","457","FA","MUN 2<br/>@WOL 1 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u41*","Mateo Kovacic","CHE","M","205","FA","CHE 1<br/>@AVL 2 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D","259","FA","TOT 4<br/>@LEI 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","136","FA","BHA 0<br/>@ARS 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","TOT","D","237","FA","TOT 4<br/>@LEI 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","307","FA","NEW 2<br/>@FUL 0 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4h*","Lamare Bogarde","AVL","M","478","FA","CHE 1<br/>@AVL 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","LIV/CRY","D","386","FA","CRY 0<br/>@LIV 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yjx*","Ki-Jana Hoever","LIV/WOL","D","400","FA","MUN 2<br/>@WOL 1 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xrs*","Axel Tuanzebe","MUN","D","641","FA","MUN 2<br/>@WOL 1 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
